Sample_ID,Control,Control,Control,DSS,DSS,DSS,Control,DSS,RCJ,RCJ_plus_DSS,RCJ,RCJ,RCJ,RCJ_plus_DSS,RCJ_plus_DSS,RCJ_plus_DSS,Start
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Mucispirillum.s__Mucispirillum_schaedleri,2.10697,2.18295,7.70867,3.67766,1.57109,3.55578,4.44349,0.752411,2.63502,3.38747,7.27924,9.91411,1.23156,14.8879,10.7589,4.27819,4.26177
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Oscillibacter.s__Oscillibacter_sp_1_3,1.57249,0.0,0.0,1.69207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58882,3.45609,0.0,0.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified,183.865,70.8446,97.0004,104.414,37.7029,63.8513,79.4201,97.279,81.585,113.197,103.11,136.155,94.5154,201.671,202.181,149.298,82.7161
ARO-PWY: chorismate biosynthesis I,204.797,145.155,112.634,174.423,111.088,94.9345,152.514,172.878,173.577,186.059,159.311,163.934,129.656,186.825,208.46,147.569,144.762
ARO-PWY: chorismate biosynthesis I|g__Clostridium.s__Clostridium_sp_ASF502,0.0,0.0,0.0,0.0,0.0,0.700815,0.0,0.0,0.0,0.423167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARO-PWY: chorismate biosynthesis I|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,9.43551,0.0,0.0,1.61829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARO-PWY: chorismate biosynthesis I|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,11.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARO-PWY: chorismate biosynthesis I|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,1.99364,0.0,0.0,0.0,1.25103,0.0,0.0,0.524694,0.0,0.0,2.80433,9.86704,0.0,1.39345
ARO-PWY: chorismate biosynthesis I|g__Helicobacter.s__Helicobacter_typhlonius,23.9484,39.7981,29.5293,0.0,0.0,13.5447,41.9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4624,0.0
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,0.0,0.464449,0.0,0.0,0.0,1.35974,1.5699,0.669486,0.0,1.99417,0.0,0.660817,0.0,0.0,0.641113,0.0,0.0
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,0.92106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20749,0.0,3.62981,0.0,0.0,0.0,0.736008
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1,0.0,0.0,0.975099,0.0,0.0,0.0,0.0,0.0,1.33376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARO-PWY: chorismate biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis,0.879361,0.926143,0.0,8.61703,0.710351,1.04785,3.07183,4.54205,4.67897,2.13061,1.07816,0.0,2.76157,1.4073,0.964298,2.53742,2.15981
ARO-PWY: chorismate biosynthesis I|g__Romboutsia.s__Romboutsia_ilealis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93108,0.0,1.07773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARO-PWY: chorismate biosynthesis I|unclassified,147.609,77.1814,57.9119,77.7161,33.0284,50.2186,68.4219,73.6115,91.4281,87.2883,84.5119,105.262,72.9873,119.57,107.488,95.7315,79.9939
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,107.621,126.487,92.6676,181.198,111.199,95.8813,139.275,162.46,173.418,159.771,130.47,138.392,134.066,156.476,193.917,140.411,150.525
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,0.946917,3.60437,0.993264,0.0,2.31694,0.616788,2.90567,0.924948,0.0,0.0,0.0,1.32329,3.28358,0.590764
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_sartorii,0.663194,0.523767,0.220429,13.151,7.19597,5.58933,2.27215,13.4521,9.1476,8.86115,2.82068,0.0,0.413215,4.45332,3.92591,6.04745,3.22516
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.121565,0.0,0.0,0.397406,0.0,1.64094,0.0,3.79448,0.712343,0.158898,0.0,0.418185,0.507529,0.144612,0.0,0.999199
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.209115,0.0,0.0,0.502485,0.0,1.85023,0.0,5.16696,0.843606,0.382606,0.0,0.440573,0.569001,0.309682,0.0,1.31678
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,13.2965,0.0,0.0,1.31451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Helicobacter.s__Helicobacter_typhlonius,29.1699,48.5232,36.5805,32.7582,6.98867,17.2177,48.1223,23.7669,13.8459,43.087,39.2012,32.6261,15.0474,28.9397,57.4583,20.0687,31.3504
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413691,0.0,0.386438,0.0,0.0,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis,0.875116,0.741145,0.0,7.03943,0.928641,0.840586,2.95391,3.52422,4.24875,1.88169,1.20074,0.636375,2.27945,1.15963,1.02301,2.27224,2.32914
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified,49.3974,53.0197,31.7021,96.1608,41.0664,46.3157,55.2365,55.2408,77.6932,54.8764,47.4965,66.677,79.1603,80.7361,55.3302,68.3471,55.1304
AST-PWY: L-arginine degradation II (AST pathway),0.0,0.0,0.0,0.267589,4.87536,0.0,0.0,0.669964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AST-PWY: L-arginine degradation II (AST pathway)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,4.65251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AST-PWY: L-arginine degradation II (AST pathway)|unclassified,0.0,0.0,0.0,0.267589,0.0,0.0,0.0,0.651147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I,1.75258,0.0,1.38835,32.7638,73.6138,13.8378,3.95576,31.6814,0.0,16.4184,4.23837,7.00946,2.06185,11.2141,12.2513,11.9427,5.58527
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,9.52779,0.0,0.0,1.14301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|unclassified,1.30275,0.0,1.12504,5.73636,5.52333,0.0,3.30676,12.1369,0.0,9.2681,2.90168,4.98196,1.78562,9.61754,9.07843,8.95496,3.92774
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis,197.313,158.88,156.774,212.816,158.668,124.286,199.082,193.325,180.494,233.321,178.885,212.944,125.192,247.921,295.713,201.578,164.053
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Acetatifactor.s__Acetatifactor_muris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02463,0.0,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Acutalibacter.s__Acutalibacter_muris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686068,0.0,0.0,0.785229,0.0,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bacteroides.s__Bacteroides_caecimuris,0.891938,2.78822,1.66418,14.6291,45.4632,9.69572,4.68676,36.6131,8.5153,42.1805,4.10741,3.52638,1.32062,6.17922,12.175,8.72785,3.8486
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bacteroides.s__Bacteroides_faecichinchillae,0.0,0.0,0.0,0.0,0.0,0.0,0.25544,0.0,0.342562,0.0,0.0,0.271128,0.0,0.0,0.0,0.0,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.329305,0.0,0.18548,0.490977,0.184497,3.99667,0.0,9.46097,1.55081,0.297648,0.0,1.18462,0.935768,0.562425,0.0,1.66223
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.144387,0.0,0.107365,0.314004,0.0,1.99229,0.0958184,4.86,0.777352,0.140809,0.0,0.538385,0.481743,0.319489,0.0,0.917096
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,1.20924,1.09137,0.249262,0.0,0.627833,2.07476,0.0,4.01653,2.88003,0.935389,2.45885,1.02137,2.26016,0.361399,0.0,1.25289,1.0777
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,1.60195,23.905,0.0,0.0,4.89316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Faecalibaculum.s__Faecalibaculum_rodentium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49945,1.14173,0.850944,0.0,0.0,0.0,0.0,1.06242,0.554979
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,10.3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403776
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,2.74204,0.0,0.0,0.0,1.69289,0.0,0.0,0.732352,0.0,0.0,3.48348,13.102,0.0,1.66798
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Helicobacter.s__Helicobacter_typhlonius,33.0433,54.2623,40.6059,33.3187,8.54328,18.0763,59.0208,29.1014,16.0384,48.1858,38.666,34.3701,14.8713,28.8189,57.0507,23.8987,32.4821
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Mucispirillum.s__Mucispirillum_schaedleri,1.93534,2.90518,9.87981,4.53672,2.25272,4.11975,5.29106,1.07118,3.59585,3.61198,9.09805,12.4581,1.29717,18.6949,13.5755,6.71555,5.86529
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis,0.898569,0.796115,0.32335,8.47907,0.911897,0.913716,3.43542,4.52707,4.82941,2.28179,1.51607,0.782853,2.86996,1.45354,0.960843,2.11792,2.31985
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified,133.613,68.8945,84.7941,100.725,41.393,70.971,94.0663,69.7655,72.6492,97.0885,88.2841,136.543,78.8093,158.81,162.314,122.943,81.8411
CALVIN-PWY: Calvin-Benson-Bassham cycle,161.493,145.272,112.835,187.224,157.307,79.223,150.47,196.327,136.327,193.705,154.694,142.784,158.811,185.153,216.382,160.929,134.844
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,22.9944,0.0,0.0,3.15874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,6.9352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,1.60377,0.0,0.0,0.0,0.859912,0.0,0.0,0.0,0.0,0.0,2.75273,7.68117,0.0,1.11166
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Helicobacter.s__Helicobacter_typhlonius,24.6382,42.0604,31.9004,28.4848,6.14947,13.3045,44.6752,22.498,11.8542,37.7602,31.8716,26.8277,10.8072,21.981,46.6855,18.9251,27.6435
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified,105.568,54.755,57.1723,90.6997,50.9653,35.7279,57.9879,118.414,84.3738,108.536,86.5961,81.7762,122.492,125.786,116.686,112.514,67.128
CENTFERM-PWY: pyruvate fermentation to butanoate,12.1959,5.59668,6.11044,13.2536,10.9933,1.19717,6.71525,12.1329,4.09165,12.6435,4.69869,7.88774,4.26661,7.62128,11.2406,4.98061,2.90106
CENTFERM-PWY: pyruvate fermentation to butanoate|unclassified,7.74689,2.27354,2.82756,8.23052,2.95058,1.16276,4.44535,5.87532,1.65519,9.85065,3.29773,5.75768,3.34658,5.89902,9.98571,4.81598,2.78661
CITRULBIO-PWY: L-citrulline biosynthesis,62.7895,78.5605,65.0125,69.229,23.718,31.2249,80.3717,62.2233,29.1659,89.408,66.6379,60.6626,29.8421,67.7084,150.462,47.3671,59.8219
CITRULBIO-PWY: L-citrulline biosynthesis|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,10.2298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITRULBIO-PWY: L-citrulline biosynthesis|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,3.83774,0.871361,0.0,0.0,1.57564,0.0,0.556282,0.610636,0.853021,0.0,4.38589,14.2212,0.0,1.92226
CITRULBIO-PWY: L-citrulline biosynthesis|g__Helicobacter.s__Helicobacter_typhlonius,22.8844,40.1595,27.5315,16.7912,3.98948,11.7195,36.9034,15.0972,7.1252,23.896,18.1772,15.487,6.89148,14.7427,32.9442,17.0686,16.1756
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified,1.02925,0.693824,2.72037,1.12852,5.10356,0.0,0.0,2.04041,0.0,2.95981,0.0,1.81066,0.0,0.740604,1.22049,1.31226,1.03375
COA-PWY-1: coenzyme A biosynthesis II (mammalian),202.485,172.534,127.925,230.195,133.376,110.291,196.286,225.271,260.182,212.108,213.912,194.454,179.583,223.92,241.347,168.211,193.581
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Alistipes.s__Alistipes_indistinctus,0.0,0.0,0.0,0.897291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,1.63922,5.73582,1.50317,0.0,3.10777,1.00606,3.3414,2.34868,1.14744,1.54769,0.931487,1.9171,3.84302,0.738471
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,0.898834,0.368005,1.05907,0.0,0.0,0.0,0.680264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398182
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Bacteroides.s__Bacteroides_caecimuris,0.433553,1.30691,1.23267,10.8379,36.3473,7.79892,4.19283,28.3899,5.24278,34.6415,2.72552,2.56779,1.13086,5.14323,9.51939,6.63307,3.32788
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Bacteroides.s__Bacteroides_sartorii,0.670867,0.520035,0.0,15.2884,8.07747,6.5958,2.8638,15.3297,10.5449,9.33564,3.28812,0.0,0.742483,5.24566,3.39993,6.71368,2.60988
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.236185,0.0,0.0,0.666569,0.0,3.12415,0.0,8.08615,1.51896,0.573862,0.0,0.718959,1.0076,0.396282,0.0,1.74717
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.397057,0.0,0.0,0.403629,0.0,3.12188,0.0,6.33095,0.929462,0.0,0.0,0.933182,0.736109,0.373864,0.0,1.40553
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,1.43791,0.821392,0.0,0.0,0.605027,2.04083,0.0,3.29151,2.64231,0.768948,1.46667,0.649865,2.23249,0.0,0.0,0.967854,0.714663
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Clostridium.s__Clostridium_sp_ASF502,0.371013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Dorea.s__Dorea_sp_5_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525804,0.0,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,7.60342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Faecalibaculum.s__Faecalibaculum_rodentium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568051,1.45905,0.590371,0.774373,0.0,0.0,0.505378,0.0,1.62189,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,1.40306,0.621609,0.924152,0.0,0.0,1.04609,0.64951,0.0,0.525216,0.559391,0.0,0.627399,0.0,0.780549,2.12488,0.661101,0.545456
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,10.3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337443
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,3.01684,0.0,0.0,0.0,1.15126,0.0,0.363752,0.0,0.0,0.566919,2.70148,9.59927,0.0,1.34987
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Helicobacter.s__Helicobacter_typhlonius,27.0584,42.0332,31.1764,30.4633,6.38749,15.3168,46.7582,24.7135,13.3739,36.5992,31.087,26.8755,12.2405,24.511,44.7843,19.7019,28.4123
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1,0.0,0.0,0.0,1.29868,0.0,0.0,0.0,0.0,0.0,0.311855,0.0,1.08592,0.0,0.407669,2.33102,1.17687,1.01988
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,0.0,0.763465,0.435581,0.0,0.0,1.02244,1.44007,0.773616,0.0,2.16058,1.06488,0.0,0.0,0.0,1.19689,0.0,0.615041
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,1.18429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3454,0.0,4.20188,0.0,0.0,0.0,0.898697
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lactobacillus.s__Lactobacillus_intestinalis,3.35966,2.04863,0.77515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lactobacillus.s__Lactobacillus_johnsonii,3.10815,2.55739,1.23824,0.0,0.382801,0.0,1.16633,0.451827,2.66738,0.0,0.0,1.28282,0.835768,1.27038,0.673442,0.0,0.841358
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lactobacillus.s__Lactobacillus_murinus,1.13212,1.09501,0.388565,0.0,2.02747,0.0,0.0,1.05986,0.0,0.892443,0.0,0.0,0.0,0.0,0.0,0.0,0.50655
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lactobacillus.s__Lactobacillus_reuteri,1.48884,1.09901,0.608141,0.0,0.602878,0.0,0.648876,1.17923,0.365147,0.341637,0.0,0.0,0.0,0.577008,0.269199,0.0,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Mucispirillum.s__Mucispirillum_schaedleri,0.0,0.0,3.23885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87055,4.41904,0.0,7.15987,4.55761,0.0,1.99638
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,19.641,13.4342,9.76784,0.0,0.0,0.0,12.5554,0.0,12.8,0.0,5.18661,4.52987,3.23081,0.0,0.0,0.0,13.2558
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Muribaculum.s__Muribaculum_intestinale,3.10624,7.98906,1.76957,7.96729,2.80187,0.0,6.77605,1.54045,18.2079,1.01448,22.7795,2.54019,20.4811,4.33803,2.16607,0.635687,11.9757
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Oscillibacter.s__Oscillibacter_sp_1_3,0.372092,0.0,0.0,0.942333,0.0,0.0,0.304896,0.0,0.0,0.39528,0.0,0.0,0.0,0.0,1.63967,0.797995,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Parabacteroides.s__Parabacteroides_distasonis,0.853971,1.08088,0.309989,8.59249,1.0801,0.0,3.39488,4.73715,5.70649,2.46415,1.25407,0.984248,2.89926,1.18924,0.688311,2.39326,2.19904
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Prevotella.s__Prevotella_sp_MGM1,4.06089,1.8637,1.10833,4.22961,1.9523,0.0,4.69488,0.0,14.6208,0.0,8.47181,9.36322,5.8487,3.39284,2.55298,6.45203,6.29457
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Prevotella.s__Prevotella_sp_MGM2,1.32248,2.89661,1.16235,2.26579,6.70993,5.78751,9.00705,22.5272,36.7821,2.92972,13.9084,13.4613,18.4378,13.5592,2.01223,1.59407,7.00693
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Romboutsia.s__Romboutsia_ilealis,0.0,0.0,0.0,0.0,0.0,1.15324,0.0,1.0895,0.0,1.32244,0.384579,0.0,0.565691,0.327077,0.0,0.0,0.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|unclassified,126.515,87.3981,67.5487,126.491,41.8243,64.0819,88.6843,112.129,114.848,110.671,109.458,120.335,93.6352,142.276,143.345,112.54,105.125
COA-PWY: coenzyme A biosynthesis I,178.195,168.24,118.662,239.621,139.457,120.049,198.576,224.096,262.854,208.448,211.824,191.65,179.068,210.323,226.349,160.44,197.096
COA-PWY: coenzyme A biosynthesis I|g__Alistipes.s__Alistipes_indistinctus,0.0,0.0,0.0,0.899684,0.0,0.0,0.0,0.325265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA-PWY: coenzyme A biosynthesis I|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,1.65285,5.73582,1.49979,0.0,2.79723,0.973404,3.71317,3.50825,4.20607,1.53875,1.74474,1.83494,4.21735,1.03896
COA-PWY: coenzyme A biosynthesis I|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,0.811078,0.303095,0.94298,0.0,0.0,0.0,0.678175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395625
COA-PWY: coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_caecimuris,0.0,0.954822,0.862634,10.2268,34.4948,4.66861,3.32567,28.5932,5.06459,29.3154,2.65553,2.34668,0.989424,3.96576,9.51939,4.04068,2.60812
COA-PWY: coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_sartorii,0.546152,0.760625,0.0,14.2131,8.07747,5.81998,2.4492,14.6256,10.3,9.08738,3.24953,0.0,0.568396,5.04867,3.5748,6.36748,2.63222
COA-PWY: coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.236185,0.0,0.0,0.287235,0.0,2.19749,0.0,4.56643,0.906249,0.0,0.0,0.420804,0.493885,0.322156,0.0,0.870318
COA-PWY: coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.397057,0.0,0.0,0.338725,0.0,3.68574,0.0,6.68847,1.29698,0.0,0.0,0.933182,0.52156,0.493497,0.0,1.55284
COA-PWY: coenzyme A biosynthesis I|g__Dorea.s__Dorea_sp_5_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548825,0.0,0.0
COA-PWY: coenzyme A biosynthesis I|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,7.74295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA-PWY: coenzyme A biosynthesis I|g__Faecalibaculum.s__Faecalibaculum_rodentium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739851,1.45905,0.570121,0.772041,0.0,0.0,0.50706,0.0,1.62189,0.228772
COA-PWY: coenzyme A biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,1.48026,0.777886,0.856126,0.0,0.0,1.05092,0.890061,0.484542,0.461367,0.591011,0.718349,0.85717,0.0,0.789031,2.30912,0.65735,0.598925
COA-PWY: coenzyme A biosynthesis I|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,10.3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288183
COA-PWY: coenzyme A biosynthesis I|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,3.01684,0.28578,0.0,0.0,1.33102,0.325863,0.321811,0.0,0.0,0.566919,2.64308,9.45355,0.0,1.22346
COA-PWY: coenzyme A biosynthesis I|g__Helicobacter.s__Helicobacter_typhlonius,26.0475,45.7456,31.8331,31.4645,6.03809,15.3168,47.6963,24.8689,13.3739,38.0631,31.7719,28.2326,12.5489,25.1067,45.619,19.5738,28.5737
