feature,metadata,value,coef,stderr,N,N.not.0,pval,qval
RXN-14569|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.913190867594465,0.0677803929034618,12,4,2.91358313692552e-06,0.001353369703629
RXN-15294|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-1.02944126223617,0.0690722784321815,12,6,1.46809776956045e-06,0.001353369703629
RXN-15344|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.97402144946605,0.0639102586584376,12,6,1.26083886008189e-06,0.001353369703629
RXN-15635|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.906899724574685,0.063488196138896,12,6,1.95939194487275e-06,0.001353369703629
RXN-15709|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.97402144946605,0.0639102586584376,12,6,1.26083886008189e-06,0.001353369703629
RXN-16619|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-16623|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-16627|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-16631|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-19668|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934419962941182,0.0677214256008632,12,6,2.47889721922252e-06,0.001353369703629
RXN-19757|g__Bacteroides.s__Bacteroides_vulgatus,DSS_only,TRUE,0.742501348477234,0.0487943757325763,12,6,1.2741792724873e-06,0.001353369703629
RXN-19758|g__Bacteroides.s__Bacteroides_vulgatus,DSS_only,TRUE,0.742501348477234,0.0487943757325763,12,6,1.2741792724873e-06,0.001353369703629
RXN-19769|g__Bacteroides.s__Bacteroides_vulgatus,DSS_only,TRUE,0.742501348477234,0.0487943757325763,12,6,1.2741792724873e-06,0.001353369703629
RXN-20481|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.908207135704977,0.0621270654780071,12,6,1.67449596324689e-06,0.001353369703629
RXN-20482|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.908207135704977,0.0621270654780071,12,6,1.67449596324689e-06,0.001353369703629
RXN-20490|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.908207135704977,0.0621270654780071,12,6,1.67449596324689e-06,0.001353369703629
RXN-20498|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.908207135704977,0.0621270654780071,12,6,1.67449596324689e-06,0.001353369703629
RXN-20788|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-20789|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.960430595289618,0.0689217031936018,12,6,2.31814159524656e-06,0.001353369703629
RXN-21615|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21619|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21623|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21627|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21632|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21636|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21646|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21651|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21656|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21661|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21666|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21671|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21677|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21682|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21687|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21692|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21698|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-21703|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-7253|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.792936747484292,0.0582320392407511,12,6,2.7111346761136e-06,0.001353369703629
RXN-7716|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.783976828333573,0.0556030045549678,12,6,2.14075265425401e-06,0.001353369703629
RXN-7719|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.783976828333573,0.0556030045549678,12,6,2.14075265425401e-06,0.001353369703629
RXN-8629|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.783976828333573,0.0556030045549678,12,6,2.14075265425401e-06,0.001353369703629
RXN-8976|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.858591336150516,0.0598963736597249,12,6,1.91335815285372e-06,0.001353369703629
RXN-9190|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934419962941182,0.0677214256008632,12,6,2.47889721922252e-06,0.001353369703629
RXN-9204|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934419962941182,0.0677214256008632,12,6,2.47889721922252e-06,0.001353369703629
RXN-9217|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934419962941182,0.0677214256008632,12,6,2.47889721922252e-06,0.001353369703629
RXN-9358|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934419962941182,0.0677214256008632,12,6,2.47889721922252e-06,0.001353369703629
RXN-9359|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934419962941182,0.0677214256008632,12,6,2.47889721922252e-06,0.001353369703629
RXN-9360|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934419962941182,0.0677214256008632,12,6,2.47889721922252e-06,0.001353369703629
RXN-9365|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934419962941182,0.0677214256008632,12,6,2.47889721922252e-06,0.001353369703629
RXN-9520|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-9533|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-9537|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-9557|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-9634|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN-9655|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN0-1132|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.783976828333573,0.0556030045549678,12,6,2.14075265425401e-06,0.001353369703629
RXN0-1321|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.82877475728312,0.0591358473174043,12,6,2.23019806472122e-06,0.001353369703629
RXN0-1342|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.934682343079439,0.0655029715363948,12,6,1.9736415103741e-06,0.001353369703629
RXN0-2144|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
RXN0-302|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.799893574828808,0.0537855057693699,12,6,1.48968147876658e-06,0.001353369703629
RXN0-4022|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.843671351796952,0.0612438017384266,12,6,2.50632056844914e-06,0.001353369703629
RXN0-5408|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.792936747484292,0.0582320392407511,12,6,2.7111346761136e-06,0.001353369703629
RXN0-6274|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.803548764568066,0.0548886548207651,12,6,1.65816752404741e-06,0.001353369703629
RXN0-6366|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.630405626754502,0.0402097257928007,12,6,1.0394430270812e-06,0.001353369703629
RXN0-722|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.892791642274144,0.0624624351236455,12,6,1.95128874703006e-06,0.001353369703629
RXN0-747|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.892791642274144,0.0624624351236455,12,6,1.95128874703006e-06,0.001353369703629
RXN0-748|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.892791642274144,0.0624624351236455,12,6,1.95128874703006e-06,0.001353369703629
RXN1G-320|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
THIOREDOXIN-REDUCT-NADPH-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.798759692197158,0.0569447527871095,12,6,2.21710839511884e-06,0.001353369703629
TRANS-RXN-214|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.804638647441969,0.0563880775142504,12,6,1.97331542461228e-06,0.001353369703629
TRNA-CYTIDYLYLTRANSFERASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.875616991180182,0.0578255690951322,12,6,1.31756322095553e-06,0.001353369703629
UDPACYLGLCNACDEACETYL-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.824989198787638,0.0615529574081674,12,6,3.01793327595109e-06,0.001353369703629
UDPNACETYLGLUCOSAMACYLTRANS-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.960430595289618,0.0689217031936018,12,6,2.31814159524656e-06,0.001353369703629
UDPREDUCT-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.892791642274144,0.0624624351236455,12,6,1.95128874703006e-06,0.001353369703629
UROCANATE-HYDRATASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.834837555416273,0.0542052588658121,12,6,1.17366443955815e-06,0.001353369703629
ALPHAGALACTOSID-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.900224210491689,0.0673719101782854,12,6,3.08099684948852e-06,0.0013585262426213
RXN-11501|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.900224210491689,0.0673719101782854,12,6,3.08099684948852e-06,0.0013585262426213
RXN-12088|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.900224210491689,0.0673719101782854,12,6,3.08099684948852e-06,0.0013585262426213
RXN-17830|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.900224210491689,0.0673719101782854,12,6,3.08099684948852e-06,0.0013585262426213
RXN0-1602|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.928589021129293,0.0697035238702262,12,6,3.1441653214984e-06,0.0013748743495468
RXN0-1603|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.928589021129293,0.0697035238702262,12,6,3.1441653214984e-06,0.0013748743495468
ACETYLHOMOSER-CYS-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.878196313888371,0.0666343109521292,12,6,3.38154321029094e-06,0.0014254421986932
DNA-DIRECTED-DNA-POLYMERASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.883607309842217,0.0668570401157558,12,6,3.31801922363104e-06,0.0014254421986932
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.878196313888371,0.0666343109521292,12,6,3.38154321029094e-06,0.0014254421986932
RXN-15041|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.887894436462487,0.0673279633927572,12,6,3.36725067378355e-06,0.0014254421986932
RXN-19726|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.887894436462487,0.0673279633927572,12,6,3.36725067378355e-06,0.0014254421986932
RXN-19727|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.887894436462487,0.0673279633927572,12,6,3.36725067378355e-06,0.0014254421986932
RXN-19728|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.887894436462487,0.0673279633927572,12,6,3.36725067378355e-06,0.0014254421986932
RXN-19729|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.887894436462487,0.0673279633927572,12,6,3.36725067378355e-06,0.0014254421986932
RXN-20927|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.883607309842217,0.0668570401157558,12,6,3.31801922363104e-06,0.0014254421986932
ALDOSE-1-EPIMERASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.856597562310928,0.0652277663029396,12,6,3.46406064176451e-06,0.001445314394812
ALDOSE1EPIM-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.856597562310928,0.0652277663029396,12,6,3.46406064176451e-06,0.001445314394812
HISTIDPHOS-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.811683906378479,0.0618590305811915,12,6,3.4835445255662e-06,0.001445314394812
IMIDPHOSDEHYD-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.811683906378479,0.0618590305811915,12,6,3.4835445255662e-06,0.001445314394812
ASPDECARBOX-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.819264780025291,0.0624881010325632,12,6,3.50293877778645e-06,0.001447661569248
ACETYLGLUTKIN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-1.03249670965278,0.0791493572427573,12,6,3.62407429071372e-06,0.0014745924519404
CARBPSYN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.772811403122499,0.059196516677184,12,6,3.60518140611745e-06,0.0014745924519404
RXN-15005|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-1.03249670965278,0.0791493572427573,12,6,3.62407429071372e-06,0.0014745924519404
CTPSYN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.949555627790207,0.0729401531713794,12,6,3.67443939964353e-06,0.0014836288187434
HOMOCYSMETB12-RXN|g__Bacteroides.s__Bacteroides_vulgatus,DSS_only,TRUE,0.653308942956236,0.0501815615806772,12,6,3.67325744984793e-06,0.0014836288187434
3.4.11.4-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.76248814699878,0.0586239692534615,12,6,3.69712615004589e-06,0.0014870913824291
FADSYN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.818024026097617,0.063047451543902,12,6,3.75852118021134e-06,0.0014890526167495
RIBOFLAVINKIN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.818024026097617,0.063047451543902,12,6,3.75852118021134e-06,0.0014890526167495
RXN-18510|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.818024026097617,0.063047451543902,12,6,3.75852118021134e-06,0.0014890526167495
RXN-18511|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.818024026097617,0.063047451543902,12,6,3.75852118021134e-06,0.0014890526167495
2.7.1.90-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.52251668764662,0.0404238812152221,12,6,3.85534530980862e-06,0.0015056266133921
3.1.26.11-RXN|g__Bacteroides.s__Bacteroides_vulgatus,DSS_only,TRUE,0.72131893490991,0.0559295912175761,12,6,3.91429462998388e-06,0.0015056266133921
3.4.13.22-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.813263661692329,0.0628229026587339,12,6,3.816520762682e-06,0.0015056266133921
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.806582906425416,0.0625122991040485,12,6,3.90227856818074e-06,0.0015056266133921
RXN-21730|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.52251668764662,0.0404238812152221,12,6,3.85534530980862e-06,0.0015056266133921
RXN0-6550|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.806582906425416,0.0625122991040485,12,6,3.90227856818074e-06,0.0015056266133921
TRYPTOPHAN--TRNA-LIGASE-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-1.61135867527825,0.124943138235125,12,4,3.91465205410169e-06,0.0015056266133921
3.1.11.6-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-1.19458030302108,0.09281824103588,12,4,3.96964336131685e-06,0.0015212250763236
ACETATEKIN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.873170285756166,0.0682098493052846,12,6,4.11596030147241e-06,0.0015546822953776
RXN-15878|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.823431459008685,0.0642458675448061,12,6,4.08219306327987e-06,0.0015546822953776
TRYPSYN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.717548602536083,0.0561494305508533,12,6,4.16391457378479e-06,0.0015671784765847
PHOSNACMURPENTATRANS-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.894262296855458,0.0701292034061335,12,6,4.22513297747363e-06,0.0015733618858589
RXN-11347|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.894262296855458,0.0701292034061335,12,6,4.22513297747363e-06,0.0015733618858589
RXN-8975|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.894262296855458,0.0701292034061335,12,6,4.22513297747363e-06,0.0015733618858589
2.3.1.180-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.716754446877826,0.0563679442596034,12,6,4.30644246975841e-06,0.0015868186476679
